Sort,Planted,index,NIR_plate,experiment code,note1,Culture Number,Genotype,Isolate,NIR_plate_kernels,kernels,Positions,indexed,Seed treatment 1,Seed treatment 2,Date planted,Time watered,Base Soil Type,Honeycomb media,Rack,camera,Tray Position,Emergence Temperature,Date Transfer to emergence temperature,Time Transfer to 24C,Date time,initial picture date,initial picture time,Date Time,image capture interval (min),images captured,Time Between Transfer and first Picture (hrs),iplant directory,Colaborator,Handscored,HandScore_Location,ForImageProcessing,ForImageProcessing_Note,
5329,yes,20181003_tray8,,2017_IBM_RILs,Set 10-1,10A-1888-03,M0056,RIL,NA,7,A09:G09,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,4,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera4,,no,NA,yes,NA,Missing images 11:19;
5330,yes,20181003_tray8,,2017_IBM_RILs,Set 10-1,10A-1890-01,M0196,RIL,NA,7,A10:G10,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,4,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera4,,no,NA,yes,NA,Missing images 11:19;
5331,yes,20181003_tray8,,2017_IBM_RILs,Set 10-1,10A-1916-03,M0035,RIL,NA,7,A11:G11,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,4,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera4,,no,NA,yes,NA,Missing images 11:19;
5332,yes,20181003_tray8,,2017_IBM_RILs,Set 10-1,10A-1885-03,M0374,RIL,NA,7,A12:G12,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,4,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera4,,no,NA,yes,NA,Missing images 11:19;
5333,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1912-01,M0310,RIL,NA,7,A01:G01,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5334,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1885-01,M0374,RIL,NA,7,A02:G02,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5335,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1923-04,M0376,RIL,NA,7,A03:G03,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5336,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1898-01,M0379,RIL,NA,7,A04:G04,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5337,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1913-03,M0362,RIL,NA,7,A05:G05,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5338,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1878-02,M0165,RIL,NA,7,A06:G06,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5339,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1932-02,M0043,RIL,NA,7,A07:G07,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5340,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1894-02,M0274,RIL,NA,7,A08:G08,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5341,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1911-02,M0297,RIL,NA,7,A09:G09,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5342,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1882-01,M0267,RIL,NA,7,A10:G10,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5343,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1877-04,M0349,RIL,NA,7,A11:G11,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5344,yes,20181003_tray9,,2017_IBM_RILs,Set 10-1,10A-1925-01,M0366,RIL,NA,7,A12:G12,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5345,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1879-01,M0304,RIL,NA,7,A01:G01,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5346,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1898-03,M0379,RIL,NA,7,A02:G02,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5347,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1896-01,M0369,RIL,NA,7,A03:G03,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5348,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1886-01,M0164,RIL,NA,7,A04:G04,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5349,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1903-03,M0068,RIL,NA,7,A05:G05,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5350,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1912-03,M0310,RIL,NA,7,A06:G06,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5351,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1894-01,M0274,RIL,NA,7,A07:G07,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5352,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1885-02,M0374,RIL,NA,7,A08:G08,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5353,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1902-04,M0241,RIL,NA,7,A09:G09,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5354,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1879-03,M0304,RIL,NA,7,A10:G10,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5355,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1884-01,M0177,RIL,NA,7,A11:G11,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5356,yes,20181003_tray10,,2017_IBM_RILs,Set 10-1,10A-1928-03,M0368,RIL,NA,7,A12:G12,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,5,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera5,,no,NA,yes,NA,Missing images 11:19;
5357,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1914-03,M0295,RIL,NA,7,A01:G01,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5358,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1902-02,M0241,RIL,NA,7,A02:G02,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5359,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1928-02,M0368,RIL,NA,7,A03:G03,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5360,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1900-05,M0351,RIL,NA,7,A04:G04,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5361,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1919-03,M0287,RIL,NA,7,A05:G05,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5362,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1912-04,M0310,RIL,NA,7,A06:G06,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5363,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1927-01,M0074,RIL,NA,7,A07:G07,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5364,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1922-01,M0036,RIL,NA,7,A08:G08,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5365,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1922-04,M0036,RIL,NA,7,A09:G09,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5366,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1914-05,M0295,RIL,NA,7,A10:G10,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5367,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1882-02,M0267,RIL,NA,7,A11:G11,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5368,yes,20181003_tray11,,2017_IBM_RILs,Set 10-1,10A-1908-01,M0318,RIL,NA,7,A12:G12,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,distal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5369,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1904-03,M0268,RIL,NA,7,A01:G01,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5370,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1880-01,M0129,RIL,NA,7,A02:G02,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5371,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1904-01,M0268,RIL,NA,7,A03:G03,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5372,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1936-02,M0200,RIL,NA,7,A04:G04,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5373,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1881-02,M0067,RIL,NA,7,A05:G05,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5374,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1925-02,M0366,RIL,NA,7,A06:G06,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5375,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1897-01,M0018,RIL,NA,7,A07:G07,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5376,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1908-03,M0318,RIL,NA,7,A08:G08,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5377,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1906-03,M0300,RIL,NA,7,A09:G09,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5378,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1876-01,M0033,RIL,NA,7,A10:G10,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5379,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1923-01,M0376,RIL,NA,7,A11:G11,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5380,yes,20181003_tray12,,2017_IBM_RILs,Set 10-1,10A-1906-01,M0300,RIL,NA,7,A12:G12,No,5C,none,20181003,9:30,ProMix BX,ProMix BX,1,6,proximal,24,20181008,9:45,10/8/2018 9:45,20181010,9:20,10/10/2018 9:20,30,300,47.58333333,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181010_Rack1_Camera6,,no,NA,yes,NA,Missing images 11:19; trays 11 and 12 switched
5381,yes,20181025_tray1,,SweetCorn_ColdTest1,,17C-9069-bulk,FL56,sh2,NA,7,A01:G01,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5382,yes,20181025_tray1,,SweetCorn_ColdTest1,,17C-9068-bulk,FL32,sh2,NA,7,A02:G02,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5383,yes,20181025_tray1,,SweetCorn_ColdTest1,,15B-6806-bulk,P39,su1,NA,7,A03:G03,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5384,yes,20181025_tray1,,SweetCorn_ColdTest1,,17A-8560-bulk,IL14H,su1,NA,7,A04:G04,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5385,yes,20181025_tray1,,SweetCorn_ColdTest1,,Beringer Stock,1077SD,sh2 hybrid,NA,7,A05:G05,No,4C,fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5386,yes,20181025_tray1,,SweetCorn_ColdTest1,,Beringer Stock,Yellowstone,sh2 hybrid,NA,7,A06:G06,No,4C,fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5387,yes,20181025_tray1,,SweetCorn_ColdTest1,,17C-9069-bulk,FL56,sh2,NA,7,A07:G07,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5388,yes,20181025_tray1,,SweetCorn_ColdTest1,,17C-9068-bulk,FL32,sh2,NA,7,A08:G08,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5389,yes,20181025_tray1,,SweetCorn_ColdTest1,,15B-6806-bulk,P39,su1,NA,7,A09:G09,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5390,yes,20181025_tray1,,SweetCorn_ColdTest1,,17A-8560-bulk,IL14H,su1,NA,7,A10:G10,No,4C,no fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5391,yes,20181025_tray1,,SweetCorn_ColdTest1,,Beringer Stock,1077SD,sh2 hybrid,NA,7,A11:G11,No,4C,fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
5392,yes,20181025_tray1,,SweetCorn_ColdTest1,,Beringer Stock,Yellowstone,sh2 hybrid,NA,7,A12:G12,No,4C,fungicide,20181025,10:00,ProMix BX,ProMix BX,2,1,proximal,24,20181030,9:30,10/30/2018 9:30,20181101,9:48,11/1/2018 9:48,30,300,60.3,/iplant/home/jgustin/maizeData/coleoptileEmergence/20181101_Rack2_Camera1,,no,NA,yes,NA,
